candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,Method,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical
14473.0,35.321718236508126,142.4309283181078,152.4097485570892,18.515099370921376,136.9523136821229,0.3,1.5697729587554932,27.551992416381836,1.5976176783016367,27.83469976639633,RSM,1.5825632132941385,27.704780955744816,1.1108859469692105,0.47167726632492796,2.3551822957775244
14630.0,37.12390819712917,142.8174862281648,154.89021165125135,18.35086433330808,146.83920939519535,0.3,1.6102110147476196,28.602407455444336,1.6524333444944634,28.83644734282412,RSM,1.6246464801184892,28.543194141215682,1.1548206125423714,0.46982586757611783,2.4579757996302227
15086.0,36.467337209814836,142.61198713584793,152.03749007019178,18.734525990597444,135.5588842985787,0.3,1.5552606582641602,27.3937931060791,1.585769716506415,27.64456152216032,RSM,1.5736122287134744,27.550610684698064,1.1019167912453836,0.4716954374680909,2.3360768489941686
15640.0,35.35821932632156,142.44700923591807,156.34735622705256,18.41218502076137,154.06050704425425,0.3,1.647948980331421,29.178129196166992,1.703850590500064,29.67429632649633,RSM,1.6675964831772576,29.270034401045926,1.1972883673867498,0.4703081157905078,2.5457531503029927
16004.0,36.01751251320878,142.66489875104782,161.68861369677995,19.262377874316048,138.05050712553685,0.3,1.5066598653793335,26.76987648010254,1.5165761045728887,26.720604728699275,RSM,1.5123585067146643,26.770150880759285,1.04532842257592,0.4670300841387443,2.2382464386713385
16734.0,38.902630841859356,142.78566582517013,152.45758899760963,18.474470238166866,142.86245059195437,0.3,1.5945345163345337,28.106704711914062,1.6335121123934946,28.543486357553565,RSM,1.61128675705414,28.31523262454043,1.141551426377006,0.46973533067713413,2.430201332165996
17669.0,41.64546268840413,142.43563160878495,161.27958572228465,19.96439168993759,135.2582204924706,0.3,1.4815971851348877,26.47360610961914,1.4792227859158964,26.241482627967518,RSM,1.4802444658284335,26.384897675221254,1.0161002707011977,0.4641441951272357,2.1891909483488305
18587.0,35.4180417736382,142.9784736087029,154.81224907703026,18.179949474315023,154.68467659980035,0.3,1.6572985649108887,29.380849838256836,1.7269234407327274,29.965840397410577,RSM,1.6903540644130222,29.561864502032492,1.2182790208063894,0.47207504360663266,2.5806893147724796
19233.0,43.8608755307097,140.11477557024406,161.99029184754352,19.031568567584237,135.38150809613586,0.3,1.4612096548080444,26.315736770629883,1.4581540164919038,26.08114886260118,RSM,1.460835337058608,26.267807128221083,1.000609382636555,0.460225954422053,2.1741698246747294
19475.0,43.60344972997224,143.05753779112254,160.6737264388396,18.465899241579407,135.54184734164704,0.3,1.4805963039398193,26.544612884521484,1.4900159237955548,26.295805283275396,RSM,1.4872190253190882,26.41064514675304,1.021369322180615,0.4658497031384731,2.192486794130283
