candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,BF_physical,Delta_BF_physical,Physical_Pareto,XGB_Pareto,RSM_Pareto,Distance_to_Physical_Pareto
19539,40.74644462989416,139.05727432312435,152.50181492834892,27.208206615236698,150.5920364276294,0.3,1.6024519,29.409246,1.6446205550189217,29.76026625667139,1.6154008501842676,29.36006609142008,False,False,False,0.13974537869329606
19540,35.34513053219391,140.77928234534215,159.65490076499574,28.808746367827883,152.95427941150172,0.3,1.6002586,28.964931,1.6272905811684826,29.301550503688198,1.5942701382908375,28.90209620580616,False,False,False,0.12354829862997646
19541,42.141897742187126,140.2928709096658,161.09660190652815,32.134933938381515,151.2097057157597,0.3,1.5385664,28.584084,1.5639346579771942,28.72615112562757,1.5391065909967965,28.4342432682829,False,False,False,0.19897463947651448
19542,42.36821671296271,141.37867552049215,157.31192295425194,27.435929203713066,153.34615911601162,0.3,1.5961771,29.036442,1.6305374360839755,29.359744199583123,1.599505209125755,28.987925554158107,False,False,False,0.12394718310402181
19543,40.629112612386606,141.33413202620255,152.2431385918008,26.738951483093015,148.60633057556723,0.3,1.5894653,29.108168,1.6446684943046272,29.48273637530102,1.6170116713932932,29.1352769447277,False,False,False,0.10228821413996209
19544,36.68151912541343,141.45072240458668,155.06765629275915,34.130658941356025,146.7784010300777,0.3,1.559596,28.869986,1.608930653964595,29.28755623735457,1.575886476562761,28.888724467307316,False,False,False,0.17210686427450558
19545,43.75721434568376,143.13645844041278,153.05722079914034,28.861076569755177,147.51130548595094,0.3,1.5823754,28.829952,1.618859995594396,29.105490662954,1.5936830675874003,28.823398346845213,False,False,False,0.11365167411638655
19546,40.95921232004772,138.2880267984321,152.71082355977896,37.62072932608926,153.0752979888153,0.3,1.5948043,30.209938,1.6372596465153193,30.5052306565572,1.6078131722143496,30.067684460112392,False,False,False,0.26240154797154935
19547,40.1489195007411,141.9611932959628,158.3969415136149,36.116199739945785,142.86931107784898,0.3,1.5031316,27.799196,1.5295731413845068,28.18630622457725,1.5080970444719448,27.96297040497437,False,False,False,0.21406999384745828
19548,40.67591759542054,142.42422686947532,158.66923087519126,29.14985682347025,137.188799986364,0.3,1.4889385,26.975027,1.4964990724661311,27.07362223414795,1.4857970477991298,27.0240731185458,False,False,False,0.10599318761391632
19549,35.828870868136306,139.37570186730105,158.22244027934937,34.78322610058827,144.56435854094235,0.3,1.5172564,28.09875,1.5495063837666292,28.57996657831312,1.5241259805062122,28.26031062626937,False,False,False,0.21499533175068467
19550,42.40437054738926,141.93696634808288,153.5173360989379,30.539189541629312,154.98991325610024,0.3,1.6278509,29.65818,1.6709752830468,30.179037866685658,1.6410232822034396,29.80488810094549,False,False,False,0.13996045938697266
19551,35.60775583889044,138.67491408924406,153.7870051907492,26.765319287282068,149.9325138354046,0.3,1.6121726,29.215963,1.6492754448451832,29.70648735333395,1.616493807857732,29.264172845080967,False,False,False,0.12153191519672572
19552,40.78388158515908,140.86266411838025,155.01049557255016,23.11664568379913,147.6377205136078,0.3,1.5849338,28.744658,1.6186586013488036,28.87517673356705,1.592239758561547,28.563249917503413,False,False,False,0.08530456980744035
19553,36.69257087070454,139.76197561686496,156.08829859984203,35.83866857166852,145.72985282324518,0.3,1.5463878,28.667923,1.577150651916427,29.07717930860426,1.547273767113973,28.692249650375288,False,False,False,0.21339108874661245
19554,37.07701938966334,139.28999970777585,154.29642416382237,26.840092411115076,138.40317408775334,0.3,1.5193745,27.631481,1.5449882177580905,27.893306703439126,1.528522765235787,27.703644057015698,False,False,False,0.12396814402582687
19555,37.3325425070784,141.38584187199854,160.90133922405508,27.96571100146384,139.31622817216274,0.3,1.481169,27.108673,1.5004588702882766,27.14125438113945,1.490820316678933,27.091286540305397,False,False,False,0.10295252604601988
19556,35.14305638488459,140.16312079594073,152.26941111743622,20.96612791226418,139.83585889634605,0.3,1.555723,27.932917,1.60202280836333,28.30710130402586,1.5834849051911986,28.10321997910057,False,False,False,0.03291241151882434
19557,43.91838831113677,138.98030280111075,156.83238950741725,18.23900009616668,145.6579026428488,0.3,1.5602087,28.15451,1.580911711127449,28.181053102824496,1.5556936595142594,27.93611603041312,False,False,False,0.08647425722576568
19558,43.04235271489857,141.182980809854,161.49043523016792,24.714265812540223,145.25517912482354,0.3,1.5116962,27.583286,1.5335061503277552,27.637706470395525,1.5148044874162832,27.481522673697416,False,False,False,0.12771093147012041
19559,35.31286447666432,140.68405640658557,161.86701483683876,24.301809459072388,140.95912576021507,0.3,1.500767,27.106916,1.5148527574823518,27.19641302195689,1.506226561789186,27.15155565792948,False,False,False,0.08462696798577275
19560,35.56986087999467,138.36120774410077,155.2470282896326,29.42040824073017,146.12511705188854,0.3,1.5536368,28.581612,1.5960700556206184,29.04255881721541,1.5670943980374812,28.65289495954488,False,False,False,0.16632125499925346
19561,42.82876847476695,142.2537950568993,158.3057011821234,31.153963796746325,144.9224757688,0.3,1.5199163,27.919352,1.5474427892754488,28.1724373365326,1.526079437700195,27.961241963236173,False,False,False,0.17463572774561736
19562,35.068032875697014,143.0837487285397,160.04615618882752,20.060626314763383,153.48729196205767,0.3,1.6166811,29.027115,1.6644572949047365,29.09458501491537,1.629952478451193,28.73163468526666,False,False,False,0.00666623564724352
19563,39.68998913708148,139.86129544900797,154.27587206264607,31.07628990655446,150.1369364732577,0.3,1.5871754,29.238798,1.625902663403784,29.617971757131844,1.5954833961219896,29.21143632446397,False,False,False,0.16566958472427962
19564,36.07297254294308,143.08648875655686,157.54722528198874,27.589468468878863,137.68759699040416,0.3,1.5121356,27.210617,1.5363553918755564,27.42880320280324,1.5187639210878303,27.28685736450395,False,False,False,0.0817846516692519
19565,40.91632227018558,143.12910534561271,161.69536701403123,22.4559335237381,154.76220567789454,0.3,1.5687385,28.657782,1.6335348221420856,28.87693629882581,1.599880789016931,28.52927676032624,False,False,False,0.06183831065164582
19566,44.98340417884407,140.4718477758541,160.93764599330487,32.42109618135265,145.6277183063138,0.3,1.5047731,27.874443,1.5098010758834532,27.88463874170414,1.4926370604965455,27.72930593096073,False,False,False,0.214503457697237
19567,36.72021515541481,142.75337502652405,160.85319004789,36.79291997703763,153.9461570610372,0.3,1.5670494,29.101568,1.6135152667623358,29.4663871831604,1.5833426571889102,29.15621373045029,False,False,False,0.19003403942388147
19568,44.566838473593954,142.06142208737757,158.08317363525558,27.224659347610576,153.71532319909352,0.3,1.5812852,28.849749,1.6219311580849296,29.184433503642115,1.5915857743103847,28.848039698974212,False,False,False,0.12262830029283016
19569,43.65478543935945,142.3224283459223,158.2316316146347,33.1699145637568,154.3427960518048,0.3,1.5701027,29.130026,1.6152538375765944,29.452919763191165,1.587407004924556,29.141855090397417,False,False,False,0.17686406527788856
19570,44.85854968143781,138.76253874333008,154.32327408337378,37.99631047735774,145.67868383118747,0.3,1.5301483,28.846716,1.5451440161952887,29.03186789126225,1.5239558579898504,28.738615816507128,False,False,False,0.27916488674251594
19571,42.661886336025184,142.05160427346954,160.09622559799888,37.2537802029597,150.64474874719565,0.3,1.5297632,28.757126,1.563399605600126,28.923105656628085,1.541571534450226,28.695124914955823,False,False,False,0.22741635080975925
19572,43.56994251453125,139.3326996970887,159.69429497366798,26.626163275617216,152.6622647837002,0.3,1.5550349,28.640018,1.5930882440291223,28.9249372636054,1.562088986624642,28.547728827545637,False,False,False,0.15573896672917048
19573,40.945976395753256,141.8873995729446,156.30694791115704,18.111731363579963,152.11813670485284,0.3,1.6325071,28.899769,1.664508259536864,29.218386677619478,1.6317622097411808,28.85825400492184,False,False,False,0.030967096477776748
19574,43.672840811745125,139.32949025227052,160.57024951510832,25.95418926218536,149.42173578754688,0.3,1.5400915,28.269386,1.5606414998804246,28.35278514218766,1.5345454867340909,28.05909597775026,False,False,False,0.15985489202670178
19575,36.11512255879413,142.06961149651497,154.44932184850057,29.34012244021282,153.01746222740596,0.3,1.6263212,29.556887,1.6812240683393358,30.057114179814665,1.6445531437145524,29.615961601592225,False,False,False,0.10195368010799995
19576,42.41654304368426,142.6187980332337,160.4761341662447,35.892011575696074,146.71928886703012,0.3,1.5157555,28.249369,1.5357911600442535,28.29996623908779,1.516104206139358,28.120386133367383,False,False,False,0.22019410235293596
19577,41.28723587001157,140.65870633451516,158.25149084045665,34.90016329436047,144.54867530088217,0.3,1.5099137,28.04159,1.53414006424602,28.34586581090446,1.5130514692406851,28.10288772870892,False,False,False,0.22755681922533363
19578,35.59846482737865,140.3161532932149,152.45326743202395,34.874890227552605,141.9756626899083,0.3,1.5424339,28.420717,1.5922163995642116,29.08930654551748,1.5583941008324989,28.66549117204903,False,False,False,0.18465124747518602
19579,37.915903713486514,138.87846395081425,155.55193382686494,20.136428695694843,141.9277987455123,0.3,1.5513653,27.863325,1.573330632380476,28.041313961730115,1.5561322542425258,27.855133060055916,False,False,False,0.07402229197435448
19580,37.1610680037252,139.3299179929694,158.8678516639864,32.20176510426965,137.97898655976223,0.3,1.4779608,27.202234,1.4876860902114983,27.37256125258499,1.476460677408027,27.26552290754943,False,False,False,0.16513803054023682
19581,39.051754507988505,143.1110770608021,159.24012802197083,31.737294910584108,150.4291975263225,0.3,1.5691222,28.772018,1.6026470524593313,28.95081686164863,1.5737080636815592,28.645587997116312,False,False,False,0.14640189073000873
19582,36.98353341523731,141.8040312636713,155.68354097639755,32.266762148803565,148.7523955170003,0.3,1.5689037,28.960632,1.6230604891096432,29.371363251654987,1.5901266055469023,28.97866857048525,False,False,False,0.14567668762054536
19583,37.74829644151985,141.9954616168817,154.28657681362353,22.935982100824745,136.32506734546536,0.3,1.5392429,27.363571,1.5519103739324591,27.480509634078956,1.5391158946295067,27.374695502504537,False,False,False,0.04828269108217293
19584,37.96030135242846,142.22003974630863,153.74189480954254,34.51877005980833,148.13377290224037,0.3,1.5790173,29.077362,1.6305012921804307,29.6220494344816,1.5969296231616044,29.21960531114849,False,False,False,0.16347871230705135
19585,40.99810895124531,141.06820377107013,161.77769261715093,23.559736215438058,148.35839786408164,0.3,1.5535473,28.283283,1.5656115516222884,28.070174150443723,1.5422121859947546,27.83383034138241,False,False,False,0.11436074916316234
19586,36.34873760070137,140.35557138664186,155.92934578518282,21.605171275601908,137.77189478511323,0.3,1.5321546,27.444433,1.5457535401795883,27.46543706154547,1.5348527910927658,27.37763842989135,False,False,False,0.058817271331369665
19587,37.41101234722108,139.89043824086943,156.0483687016366,37.65154741768932,150.85164278341946,0.3,1.572573,29.353191,1.6143173511147917,29.851159428091552,1.58229027554472,29.429774746078508,False,False,False,0.23212810573310014
19588,38.17148060980099,138.28632300041232,153.68279511605223,34.897825931041915,149.62497552099015,0.3,1.5868284,29.458555,1.6184752819741148,29.893420384166777,1.586303314157074,29.43426229747527,False,False,False,0.22352779223470465
19589,39.490679382760725,142.1986018846594,155.75668488167847,27.105616437891925,141.69415617550774,0.3,1.5336328,27.863266,1.5669458335284574,28.09427094898968,1.5451209622332631,27.86395107123544,False,False,False,0.10763439617112498
19590,35.38088632829983,142.47441575945388,161.7889572793986,27.23027143981029,142.7646413926631,0.3,1.5076727,27.30372,1.5352380132318544,27.54133546198199,1.5190740968897334,27.41941959347754,False,False,False,0.10850741675407229
19591,44.99211452072761,139.86472640216306,157.00301670309724,20.503068047790475,147.24563084581584,0.3,1.5734226,28.426447,1.58611759544402,28.356539813552896,1.5595132045793705,28.087916397463196,False,False,False,0.1024824362621064
19592,38.00392002552025,140.72510446236103,159.07088265679602,35.09777495658368,145.17886453302413,0.3,1.5278108,28.235384,1.5451628515782527,28.461674760521948,1.521649698595434,28.188431598607558,False,False,False,0.21207041359324683
19593,37.87344860735613,141.04011176960373,161.41361501279658,29.208936394237316,141.5882977767188,0.3,1.4965154,27.27425,1.5076151074823003,27.41144078363978,1.4949788006193423,27.312269831805985,False,False,False,0.13724764595795388
19594,40.54870586591188,141.43732054096836,161.2449575976588,27.15576903400315,148.74576985611026,0.3,1.5367767,28.17384,1.56668177394232,28.276433902284328,1.5430019133018709,28.02744657346638,False,False,False,0.13252925994290696
19595,43.54032179322116,141.3994320447016,160.80554556363035,29.118763584633232,151.28993563626952,0.3,1.5481461,28.465834,1.5752613140754508,28.610832086204702,1.5490972486609085,28.33156576365124,False,False,False,0.1585598715394607
19596,39.56809368060797,139.13360886417382,161.08064905166967,23.98807887062365,138.3314437591978,0.3,1.474649,26.874159,1.480114832965553,26.802423737342924,1.4772195060872506,26.834475965737987,False,False,False,0.09330670413386628
19597,37.48839200839746,141.5833415289068,158.1112433954328,28.14209498747957,152.1979663217575,0.3,1.5868542,28.957739,1.633412892368198,29.31636172025617,1.6009904890959383,28.929923271670926,False,False,False,0.11320649147408436
19598,40.65875503195355,141.91267987209395,160.6736305316878,22.455811666947323,150.79446835686255,0.3,1.5587673,28.479668,1.604155005160997,28.526641247985957,1.575561119852644,28.22436299486972,False,False,False,0.07085132397862175
19599,39.8294255002573,138.23633360267917,159.93318960912188,35.0682184567921,138.90899389548022,0.3,1.4530317,27.235064,1.4640674365707866,27.381417479785917,1.4550869917683782,27.2875500550229,False,False,False,0.22093672238565576
19600,39.23074827022296,141.23941957819227,161.91711416670137,21.262813724921838,137.3117759645799,0.3,1.47527,26.639124,1.485283865478567,26.52033536437803,1.484690414175062,26.61288129820033,False,False,False,0.03829206295655314
19601,44.83882950784224,140.233588494126,160.8072539404635,30.53787689125348,140.054302589355,0.3,1.4654394,27.057096,1.4700609623890155,27.076864405128948,1.4610402890371676,27.052357506570168,False,False,False,0.1659590379736055
19602,44.95950264468565,142.5756439597645,157.3795154886333,30.39642803349171,153.24496833093204,0.3,1.5930167,29.018578,1.6159478109930303,29.269116541171105,1.588188998978858,28.967777161517656,False,False,False,0.14869786755113568
19603,40.619438284575935,142.86866167235826,152.02452856170612,23.76602266096509,137.05097389731714,0.3,1.5435522,27.477224,1.5699864071146106,27.80216701023116,1.5542610655566096,27.653276522984623,False,False,False,0.06391123361251305
19604,35.68003927071811,141.06873916444795,161.9361269419414,37.31439308606275,151.16131489006423,0.3,1.5480752,28.862337,1.5734955138852684,29.02861230882723,1.5478214722447272,28.74358112381862,False,False,False,0.2208395864107518
19605,40.66917580482893,140.14804783025602,157.3425433123022,31.442773506172564,150.699198676427,0.3,1.5763848,28.897055,1.5995279079814586,29.222113126622364,1.5708313777620613,28.854777948326404,False,False,False,0.18288199648084194
19606,44.524721483828856,142.84034522719156,161.43346706078347,29.847398924054755,147.83335302197466,0.3,1.5294747,28.01442,1.5438765678117354,28.029069261898886,1.5229903229376442,27.8595719342343,False,False,False,0.1632703510209426
19607,44.25692530694685,139.49899765005264,156.22028912058272,32.99494986567311,137.3718954887261,0.3,1.4797343,27.34675,1.4791763814123278,27.39193687979107,1.468293285188346,27.305223868228097,False,False,False,0.1915131714493506
19608,37.15500849431323,140.61275625111116,158.49806817840133,33.445444119642985,148.63891386178946,0.3,1.5507138,28.702549,1.5849439884524674,28.9901036616743,1.5563926711828944,28.641832497195857,False,False,False,0.18450369087247145
19609,36.90119482030284,139.9156155207192,160.79050028164434,18.063735691726336,139.2641492200262,0.3,1.4990205,26.999743,1.518519673982646,26.95303621051304,1.5132570139491723,26.96555555009173,False,False,False,0.04008140790059826
19610,36.5225585501157,138.9181508735597,153.55693990427957,28.383720580292035,146.18653867754267,0.3,1.5727252,28.780273,1.6139572592215998,29.218700368738897,1.5846538999302773,28.82764126634097,False,False,False,0.1397374100722848
19611,43.19784349412348,142.62148788417608,155.6501988194479,34.436662625668674,153.14030422924014,0.3,1.5855277,29.354172,1.6286894186830023,29.72267163736095,1.6015073597002103,29.41018336579089,False,False,False,0.18126115871207138
19612,39.90055056989473,139.40243196461122,160.75226989753145,19.624188451181084,137.0158783485651,0.3,1.4899187,26.703255,1.4850813086057126,26.5727268361698,1.484848589584176,26.663591547163684,False,False,False,0.046568307128951644
19613,38.38046570659246,142.12670504706057,156.96265641865514,28.6027938425642,150.11594835915966,0.3,1.5916058,28.963242,1.625312197242566,29.17454995337825,1.5944754518136102,28.81474879461366,False,False,False,0.11034855832167072
19614,38.248071688397005,141.9159522638188,158.58557644485376,34.91203108174745,154.7258971340635,0.3,1.5811099,29.272758,1.633869000581147,29.7817473255856,1.6014692000491704,29.403505995534363,False,False,False,0.18038685349346914
19615,37.75413242954388,141.4841881256134,157.43440424508154,32.797592187661365,146.49105540935358,0.3,1.5563676,28.476048,1.5814226710397108,28.79315926611815,1.5533155517914807,28.46561339338271,False,False,False,0.16331568563002066
19616,43.826197741144085,138.69493798540563,156.68248554724374,26.982740320620643,151.89597081862584,0.3,1.5747571,28.863125,1.6063656036111036,29.23052162285406,1.5756806072733998,28.835268878450947,False,False,False,0.16696481226229182
19617,39.09679892747105,140.15321184524288,155.58738918929646,22.727553016489857,141.74278297453665,0.3,1.5507971,27.89191,1.5682063846311292,28.02252991680924,1.5499043201404454,27.82437292296753,False,False,False,0.08945830810229129
19618,37.44017735641881,142.7843174580341,161.62465129425746,19.285253075851028,139.08782368837558,0.3,1.5059092,26.909678,1.5228257404372283,26.84628933114706,1.5154902034509683,26.85678383404274,False,False,False,0.01712222500113121
19619,42.10404806065279,139.97958632503477,159.244375420641,34.39432360900737,144.69806586731812,0.3,1.5032322,27.930677,1.5204470370376757,28.179676118639424,1.501558044970657,27.963479362454475,False,False,False,0.23002464237158404
19620,41.35454556891799,138.25159727424435,161.52353428143417,37.46752344357459,150.96501786671706,0.3,1.518765,28.781128,1.539168291993438,28.913158254666843,1.517787304344065,28.6157113445724,False,False,False,0.28129079139404295
19621,42.15365554594095,141.7778221399134,160.62113192923914,29.567838776847985,148.03881963926494,0.3,1.5336984,28.172691,1.5562685053775218,28.26513945000628,1.5336355881637835,28.03624801719853,False,False,False,0.15968493974303585
19622,43.21956114529865,141.58797379009917,152.4397358905956,36.21352746091317,147.48417029250737,0.3,1.565694,29.270515,1.6024575318385352,29.515023268197947,1.5772198774222697,29.197164840941653,False,False,False,0.21160450583811977
19623,36.012337145689195,141.05074680437244,160.66126946628333,27.86357097710811,139.1897003653519,0.3,1.483951,27.017258,1.5039450344625966,27.189901538630007,1.4940591301684576,27.131279519963385,False,False,False,0.10301176527425682
19624,35.01988741450145,139.96432790757112,152.8881550288698,22.30901514863124,150.09604298962415,0.3,1.6255828,29.709274,1.6790937085004218,29.74268839762068,1.6474323713514991,29.345018052727607,False,False,False,0.06017618900271325
19625,35.505662411561545,139.76404493735123,161.40941632741104,18.796848829888766,143.92830731537722,0.3,1.519438,27.49611,1.552926597511338,27.582483633182267,1.5386450221893446,27.458846091978884,False,False,False,0.060898662340782415
19626,42.06793259148812,139.29769839506918,157.19836404580207,32.18422621010726,144.76899535969716,0.3,1.5192684,28.068972,1.540248102596517,28.39629347648791,1.5186554849220162,28.128349007572236,False,False,False,0.21353744422232407
19627,44.34496540249714,141.10873981684296,155.00685161221153,27.966824788149907,147.56652525148533,0.3,1.5628504,28.675606,1.591513018670628,28.817420170854728,1.566858855268127,28.533541675907408,False,False,False,0.14352313289045573
19628,38.31105382016367,143.13071926702105,158.66635116341052,35.725033510781955,143.514370902342,0.3,1.5178223,27.845818,1.5482741277243974,28.29637428373775,1.5229765531658532,28.047534055960327,False,False,False,0.19223872566761863
19629,42.81194166394444,142.06712826073604,161.06110023908238,21.90509288766737,139.35077827270217,0.3,1.4864042,26.912142,1.5030088964471746,26.835628732246168,1.4938972550367362,26.835511373100672,False,False,False,0.06329092850868417
19630,42.29184510868669,141.42420059067473,161.91084240109305,35.56178512410214,150.4217081609031,0.3,1.5183947,28.57268,1.5473410904198723,28.599677068909696,1.5266811228480464,28.386065594296262,False,False,False,0.2278551571229175
19631,44.7806157928592,140.99751357497254,154.231311687668,33.81165764222028,143.5341427383522,0.3,1.5258738,28.127068,1.549361019724146,28.53766894289139,1.5284077186392462,28.29644712176745,False,False,False,0.20945434516741263
19632,39.70793081489702,141.6766444485796,159.41655011987248,36.94457048060611,148.45908017751287,0.3,1.5327982,28.593279,1.5635539372716578,28.858446484308043,1.5391538173638275,28.585315688523703,False,False,False,0.2175018310247625
19633,36.66072967286894,140.65957757015676,154.14424288326214,34.50555061139308,153.94955172965294,0.3,1.615526,29.77666,1.6713588816741192,30.43466161043921,1.634819267019466,29.967128090242223,False,False,False,0.18164746299524895
19634,42.65231400587742,142.38713855195664,152.40454366481976,26.03699296570798,149.25962645668938,0.3,1.6133645,29.108171,1.646392758927686,29.414705086828278,1.6200779143383026,29.10272299928805,False,False,False,0.08967992455280692
19635,43.18818864021439,141.05936691078156,153.654690090685,33.77386739944517,144.29641957182983,0.3,1.5318911,28.315342,1.5684941134922408,28.8067471749674,1.5449197552065408,28.51934791033936,False,False,False,0.19304452025410151
19636,42.07300075704915,139.38726759961315,159.6791112845452,30.875316148992045,146.85810633120963,0.3,1.5273377,28.104292,1.5393316793246452,28.30543249414418,1.5177408821065077,28.048372181291192,False,False,False,0.2081547325279889
19637,43.63181673279779,140.9665036096462,153.22360159817558,36.48453358744048,141.32616814945823,0.3,1.5244027,28.11325,1.5408360194258304,28.54215858462328,1.519320597444709,28.28266239297076,False,False,False,0.23083762562426355
19638,38.71182583319904,139.37704017129695,159.28914326569708,33.466417420106225,147.4731901067141,0.3,1.539616,28.379972,1.5545593065523406,28.668407958691628,1.5303786519216482,28.358158700241333,False,False,False,0.21466014008543527
19639,41.90315003223549,140.82834330649214,161.53712524340358,27.171146804309565,143.12244238807045,0.3,1.4992172,27.230377,1.5102496470251547,27.42763873817169,1.4961147710828175,27.31982857235477,False,False,False,0.1358601561402666
19640,37.63848639163062,142.1730087510825,159.34434123032486,36.63813113354091,147.57248538124983,0.3,1.5377768,28.455782,1.5695761145245073,28.81962285872573,1.542728541422196,28.53007066320027,False,False,False,0.20040260775410426
19641,39.46440145939837,141.78779599542003,154.687954409499,28.53155792366899,146.91943333726127,0.3,1.5641657,28.722466,1.6133862992291892,29.01659277447938,1.5850957236361918,28.678069868931217,False,False,False,0.12070919343956171
19642,37.42492169155618,139.50177418564022,160.78359855321605,23.220342280290783,144.7331558123297,0.3,1.5238668,27.604053,1.5467640532948397,27.80980693587921,1.5295760291044584,27.62688174939972,False,False,False,0.10889261652620558
19643,36.54533672648145,141.7964684815845,159.9643540832081,18.63429602812753,154.36555470592313,0.3,1.5873693,28.866652,1.6645810962236671,29.17666359093272,1.6289805159518214,28.779862718867992,False,False,False,0.016576310186124252
19644,35.35953248001989,138.76894081249085,158.03404902085444,25.49918223193801,151.73285866991034,0.3,1.5789344,28.89944,1.6288206402655971,29.306928463577595,1.5965286838966275,28.88085794807062,False,False,False,0.11471873529239869
19645,41.714242581923344,141.37673106044653,161.72407560746487,36.75550792245112,141.80744288699094,0.3,1.4729922,27.40792,1.4792880642741897,27.53438593496831,1.4679140055267694,27.457748251066416,False,False,False,0.21659396195853178
19646,43.752730882774166,139.7243557494126,153.77970686509352,34.69691809182446,139.50782777336667,0.3,1.5076613,27.784433,1.51705048915186,28.122310923475485,1.4991559862215418,27.910906003904152,False,False,False,0.22850128862153096
19647,38.14419434311269,141.23573622580497,152.08100556420342,28.39032336542612,153.53815455568324,0.3,1.6378521,29.808064,1.6946222667060753,30.358978336857813,1.6613237223189314,29.931050476558685,False,False,False,0.11446009449534898
19648,39.29235383447727,142.46179749574276,154.61993039327214,19.161212635757227,137.93089397615702,0.3,1.5484129,27.44241,1.5686976932888923,27.543662023039257,1.5551658553246168,27.44206220115001,False,False,False,0.02196422502480404
19649,35.035469483025736,138.81882301453098,154.9186065993669,30.78992949415013,140.4456587806775,0.3,1.5172315,27.932444,1.5539653023093822,28.330319432633235,1.530197519500414,28.032264026278103,False,False,False,0.16921514243379193
19650,39.12854772531449,141.6323898750658,153.7169806464503,35.36880974560759,154.895233069383,0.3,1.6195431,29.798956,1.6741844478671457,30.51599746096645,1.6412338756705274,30.104354799250714,False,False,False,0.18769856759195314
19651,37.81322115082085,141.56660366751424,157.50551251160206,21.75202913167224,144.49689522149262,0.3,1.5582155,27.902967,1.5896735127247363,28.18206332147816,1.5672924054427626,27.94718017421298,False,False,False,0.06251656039910451
19652,40.742000301246016,141.93462428173433,153.06646076831433,26.18063914800565,153.08983374762698,0.3,1.6328177,29.553019,1.6782336174001165,29.94597801871388,1.6476593509119477,29.566880341076317,False,False,False,0.08689802698797724
19653,44.085171828510624,142.99648888701546,158.2122675969187,37.08250548895443,146.5847401533694,0.3,1.5313796,28.409344,1.5470597995407704,28.561120740608576,1.5264467287083137,28.365669326118915,False,False,False,0.22511495753061048
19654,40.06152569121512,140.56479536878453,153.2402415765571,26.64359967117981,146.63832445268255,0.3,1.5756038,28.821259,1.618306578109321,29.10155462250185,1.5916991314899758,28.766073590458284,False,False,False,0.112369014901342
19655,41.75532659902862,138.83154069340364,155.95264563060238,33.784289862242744,137.4964930689081,0.3,1.4794981,27.4508,1.487217777791929,27.59056162886799,1.474180789890504,27.44887627950185,False,False,False,0.20131936820264265
19656,42.0548283980562,141.62973352152602,156.64394025988014,21.63925857289013,135.57923016583698,0.3,1.5072811,27.016853,1.5100274293816982,26.868132779297344,1.5045290348757834,26.89068397668403,False,False,False,0.03805585499351326
19657,36.52431912174747,140.87653307867856,153.60381477056504,28.17251183005861,139.33218062055045,0.3,1.5306067,27.82529,1.5694519270549798,28.20923839654535,1.5465919213109214,27.9461682925184,False,False,False,0.11206552649635296
19658,38.46570607811826,142.20950589141492,161.65575048406305,23.68918388359925,148.6148566347896,0.3,1.5454516,28.1493,1.5824360499578587,28.1894853390607,1.558294179815284,27.949210268485192,False,False,False,0.08246259796477134
19659,36.13145551264996,142.11492847142898,152.97088796911433,22.439081019963467,154.10565006065357,0.3,1.6652368,29.646784,1.7196671895996802,30.21610254945076,1.6849176834048991,29.800310210476606,False,False,False,0.036232008505886815
19660,39.407466037885904,141.8156032446376,153.9905271264147,34.37042697449256,152.22520012529043,0.3,1.6056327,29.538458,1.6514292564899913,30.0590824278777,1.6193806136886266,29.66227448028477,False,False,False,0.17789648014784795
19661,43.87285681609744,140.13522223280916,155.84429230538433,37.98914165800741,138.32545175523163,0.3,1.4855989,27.607958,1.4856715899854485,27.812826259760737,1.4708870390291624,27.655406850338917,False,False,False,0.24601435737749205
19662,39.80934350737414,140.52846751683742,160.173258609269,28.371709624107925,145.37734481896672,0.3,1.5173693,27.941349,1.5428994676146708,28.02860315888594,1.5228980669357437,27.8123825760222,False,False,False,0.15511150104403446
19663,39.56152983218927,142.73024975381287,157.45124210284058,25.552838492778477,150.39902265640802,0.3,1.5862201,28.783186,1.6291154516953288,29.004436805519425,1.5991338737849574,28.66985326429616,False,False,False,0.0805340989610833
19664,37.09323545795252,140.32985864914818,155.56843521612674,34.65372244760127,144.2255533128878,0.3,1.5367659,28.32907,1.5733940998975586,28.86517739513251,1.5443565394689536,28.50266137502707,False,False,False,0.19233690754948915
19665,38.10217280087056,141.0830070967396,156.74238507422064,28.9677279409436,138.96564920112644,0.3,1.5117589,27.456608,1.5300749238147169,27.675907427207463,1.5129877761793975,27.504536657934,False,False,False,0.1351558445726327
19666,44.36599572534908,141.56757381637453,160.53221923648175,28.072835253380934,146.24935513354546,0.3,1.5205903,27.833801,1.5375442556689851,27.913582073003912,1.517218008783653,27.73291233682203,False,False,False,0.15593980483948203
19667,38.029953242620415,138.72867989779283,156.4020430596384,21.20483407273017,154.2943726897634,0.3,1.618545,29.181112,1.6671670781945416,29.705216423222957,1.631316690250041,29.23683718366608,False,False,False,0.08136870027069858
19668,42.31386585550016,141.9970733056399,154.33693428839263,26.91836152059185,142.1028890376597,0.3,1.5425601,27.98128,1.569804934768498,28.212447994852187,1.548911659718952,27.990406426521385,False,False,False,0.11175638291867857
